day,found_item,cloud_cover,collection,id,assets,bbox,platform
2020-01-29,False,,,,,,
2020-02-05,False,,,,,,
2020-02-12,False,,,,,,
2020-02-19,False,,,,,,
2020-02-26,False,,,,,,
2020-03-04,False,,,,,,
2020-03-11,True,9.46823,sentinel-2-l2a,S2B_MSIL2A_20200310T171029_R112_T14SQE_20201005T031907,"{'B02': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/03/10/S2B_MSIL2A_20200310T171029_N0212_R112_T14SQE_20201005T031907.SAFE/GRANULE/L2A_T14SQE_A015725_20200310T171745/IMG_DATA/R10m/T14SQE_20200310T171029_B02_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B03': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/03/10/S2B_MSIL2A_20200310T171029_N0212_R112_T14SQE_20201005T031907.SAFE/GRANULE/L2A_T14SQE_A015725_20200310T171745/IMG_DATA/R10m/T14SQE_20200310T171029_B03_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B04': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/03/10/S2B_MSIL2A_20200310T171029_N0212_R112_T14SQE_20201005T031907.SAFE/GRANULE/L2A_T14SQE_A015725_20200310T171745/IMG_DATA/R10m/T14SQE_20200310T171029_B04_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B08': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/03/10/S2B_MSIL2A_20200310T171029_N0212_R112_T14SQE_20201005T031907.SAFE/GRANULE/L2A_T14SQE_A015725_20200310T171745/IMG_DATA/R10m/T14SQE_20200310T171029_B08_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'SCL': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/03/10/S2B_MSIL2A_20200310T171029_N0212_R112_T14SQE_20201005T031907.SAFE/GRANULE/L2A_T14SQE_A015725_20200310T171745/IMG_DATA/R20m/T14SQE_20200310T171029_SCL_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B11': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/03/10/S2B_MSIL2A_20200310T171029_N0212_R112_T14SQE_20201005T031907.SAFE/GRANULE/L2A_T14SQE_A015725_20200310T171745/IMG_DATA/R20m/T14SQE_20200310T171029_B11_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B12': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/03/10/S2B_MSIL2A_20200310T171029_N0212_R112_T14SQE_20201005T031907.SAFE/GRANULE/L2A_T14SQE_A015725_20200310T171745/IMG_DATA/R20m/T14SQE_20200310T171029_B12_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'AOT': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/03/10/S2B_MSIL2A_20200310T171029_N0212_R112_T14SQE_20201005T031907.SAFE/GRANULE/L2A_T14SQE_A015725_20200310T171745/IMG_DATA/R10m/T14SQE_20200310T171029_AOT_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D'}","{'type': 'Polygon', 'coordinates': [[[-95.573, 35.78033563], [-95.59888, 35.69994524], [-95.64618, 35.553025], [-95.69333, 35.40605517], [-95.740295, 35.25904129], [-95.7872, 35.11204595], [-95.78735, 35.11150592], [-96.80527, 35.1350099], [-96.778046, 36.12428426], [-95.55957, 36.09546699], [-95.573, 35.78033563]]]}",Sentinel-2B
2020-03-18,False,,,,,,
2020-03-25,False,,,,,,
2020-04-01,False,,,,,,
2020-04-08,False,,,,,,
2020-04-15,False,,,,,,
2020-04-22,False,,,,,,
2020-04-29,False,,,,,,
2020-05-06,True,0.360161,sentinel-2-l2a,S2A_MSIL2A_20200504T170901_R112_T14SPE_20200920T112617,"{'B02': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2020/05/04/S2A_MSIL2A_20200504T170901_N0212_R112_T14SPE_20200920T112617.SAFE/GRANULE/L2A_T14SPE_A025420_20200504T171658/IMG_DATA/R10m/T14SPE_20200504T170901_B02_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B03': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2020/05/04/S2A_MSIL2A_20200504T170901_N0212_R112_T14SPE_20200920T112617.SAFE/GRANULE/L2A_T14SPE_A025420_20200504T171658/IMG_DATA/R10m/T14SPE_20200504T170901_B03_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B04': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2020/05/04/S2A_MSIL2A_20200504T170901_N0212_R112_T14SPE_20200920T112617.SAFE/GRANULE/L2A_T14SPE_A025420_20200504T171658/IMG_DATA/R10m/T14SPE_20200504T170901_B04_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B08': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2020/05/04/S2A_MSIL2A_20200504T170901_N0212_R112_T14SPE_20200920T112617.SAFE/GRANULE/L2A_T14SPE_A025420_20200504T171658/IMG_DATA/R10m/T14SPE_20200504T170901_B08_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'SCL': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2020/05/04/S2A_MSIL2A_20200504T170901_N0212_R112_T14SPE_20200920T112617.SAFE/GRANULE/L2A_T14SPE_A025420_20200504T171658/IMG_DATA/R20m/T14SPE_20200504T170901_SCL_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B11': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2020/05/04/S2A_MSIL2A_20200504T170901_N0212_R112_T14SPE_20200920T112617.SAFE/GRANULE/L2A_T14SPE_A025420_20200504T171658/IMG_DATA/R20m/T14SPE_20200504T170901_B11_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B12': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2020/05/04/S2A_MSIL2A_20200504T170901_N0212_R112_T14SPE_20200920T112617.SAFE/GRANULE/L2A_T14SPE_A025420_20200504T171658/IMG_DATA/R20m/T14SPE_20200504T170901_B12_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'AOT': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2020/05/04/S2A_MSIL2A_20200504T170901_N0212_R112_T14SPE_20200920T112617.SAFE/GRANULE/L2A_T14SPE_A025420_20200504T171658/IMG_DATA/R10m/T14SPE_20200504T170901_AOT_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D'}","{'type': 'Polygon', 'coordinates': [[[-97.88852, 36.13974073], [-96.66879, 36.12220673], [-96.69736, 35.13300633], [-97.90216, 35.14991604], [-97.88852, 36.13974073]]]}",Sentinel-2A
2020-05-13,False,,,,,,
2020-05-20,True,1.192228,sentinel-2-l2a,S2B_MSIL2A_20200519T170849_R112_T14SQE_20200918T185949,"{'B02': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/05/19/S2B_MSIL2A_20200519T170849_N0212_R112_T14SQE_20200918T185949.SAFE/GRANULE/L2A_T14SQE_A016726_20200519T171832/IMG_DATA/R10m/T14SQE_20200519T170849_B02_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B03': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/05/19/S2B_MSIL2A_20200519T170849_N0212_R112_T14SQE_20200918T185949.SAFE/GRANULE/L2A_T14SQE_A016726_20200519T171832/IMG_DATA/R10m/T14SQE_20200519T170849_B03_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B04': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/05/19/S2B_MSIL2A_20200519T170849_N0212_R112_T14SQE_20200918T185949.SAFE/GRANULE/L2A_T14SQE_A016726_20200519T171832/IMG_DATA/R10m/T14SQE_20200519T170849_B04_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B08': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/05/19/S2B_MSIL2A_20200519T170849_N0212_R112_T14SQE_20200918T185949.SAFE/GRANULE/L2A_T14SQE_A016726_20200519T171832/IMG_DATA/R10m/T14SQE_20200519T170849_B08_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'SCL': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/05/19/S2B_MSIL2A_20200519T170849_N0212_R112_T14SQE_20200918T185949.SAFE/GRANULE/L2A_T14SQE_A016726_20200519T171832/IMG_DATA/R20m/T14SQE_20200519T170849_SCL_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B11': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/05/19/S2B_MSIL2A_20200519T170849_N0212_R112_T14SQE_20200918T185949.SAFE/GRANULE/L2A_T14SQE_A016726_20200519T171832/IMG_DATA/R20m/T14SQE_20200519T170849_B11_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B12': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/05/19/S2B_MSIL2A_20200519T170849_N0212_R112_T14SQE_20200918T185949.SAFE/GRANULE/L2A_T14SQE_A016726_20200519T171832/IMG_DATA/R20m/T14SQE_20200519T170849_B12_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'AOT': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/05/19/S2B_MSIL2A_20200519T170849_N0212_R112_T14SQE_20200918T185949.SAFE/GRANULE/L2A_T14SQE_A016726_20200519T171832/IMG_DATA/R10m/T14SQE_20200519T170849_AOT_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D'}","{'type': 'Polygon', 'coordinates': [[[-95.5723839, 35.79487125], [-95.60556147, 35.69185191], [-95.65279809, 35.54487254], [-95.69982877, 35.39794203], [-95.74666263, 35.25106694], [-95.79100581, 35.11159], [-96.80526872, 35.1350099], [-96.77804771, 36.12428426], [-95.55958126, 36.09546699], [-95.5723839, 35.79487125]]]}",Sentinel-2B
2020-05-27,False,,,,,,
2020-06-03,False,,,,,,
2020-06-10,True,16.619914,sentinel-2-l2a,S2B_MSIL2A_20200608T170849_R112_T14SQE_20200826T161434,"{'B02': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/06/08/S2B_MSIL2A_20200608T170849_N0212_R112_T14SQE_20200826T161434.SAFE/GRANULE/L2A_T14SQE_A017012_20200608T171643/IMG_DATA/R10m/T14SQE_20200608T170849_B02_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B03': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/06/08/S2B_MSIL2A_20200608T170849_N0212_R112_T14SQE_20200826T161434.SAFE/GRANULE/L2A_T14SQE_A017012_20200608T171643/IMG_DATA/R10m/T14SQE_20200608T170849_B03_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B04': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/06/08/S2B_MSIL2A_20200608T170849_N0212_R112_T14SQE_20200826T161434.SAFE/GRANULE/L2A_T14SQE_A017012_20200608T171643/IMG_DATA/R10m/T14SQE_20200608T170849_B04_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B08': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/06/08/S2B_MSIL2A_20200608T170849_N0212_R112_T14SQE_20200826T161434.SAFE/GRANULE/L2A_T14SQE_A017012_20200608T171643/IMG_DATA/R10m/T14SQE_20200608T170849_B08_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'SCL': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/06/08/S2B_MSIL2A_20200608T170849_N0212_R112_T14SQE_20200826T161434.SAFE/GRANULE/L2A_T14SQE_A017012_20200608T171643/IMG_DATA/R20m/T14SQE_20200608T170849_SCL_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B11': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/06/08/S2B_MSIL2A_20200608T170849_N0212_R112_T14SQE_20200826T161434.SAFE/GRANULE/L2A_T14SQE_A017012_20200608T171643/IMG_DATA/R20m/T14SQE_20200608T170849_B11_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B12': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/06/08/S2B_MSIL2A_20200608T170849_N0212_R112_T14SQE_20200826T161434.SAFE/GRANULE/L2A_T14SQE_A017012_20200608T171643/IMG_DATA/R20m/T14SQE_20200608T170849_B12_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'AOT': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2020/06/08/S2B_MSIL2A_20200608T170849_N0212_R112_T14SQE_20200826T161434.SAFE/GRANULE/L2A_T14SQE_A017012_20200608T171643/IMG_DATA/R10m/T14SQE_20200608T170849_AOT_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D'}","{'type': 'Polygon', 'coordinates': [[[-95.5719, 35.80644128], [-95.57468, 35.79783458], [-95.62195, 35.65090586], [-95.6691, 35.5039109], [-95.716125, 35.35689719], [-95.76303, 35.20990014], [-95.79431, 35.11166659], [-96.80527, 35.1350099], [-96.778046, 36.12428426], [-95.55957, 36.09546699], [-95.5719, 35.80644128]]]}",Sentinel-2B
2020-06-17,False,,,,,,
2020-06-24,False,,,,,,
2020-07-01,False,,,,,,
2020-07-08,False,,,,,,
2020-07-15,False,,,,,,
2020-07-22,False,,,,,,
2020-07-29,False,,,,,,
